1585893975.544331	9990355
1585893976.7654264	9990354
1585893977.9495642	9990353
1585893979.1210942	9990349
1585893980.304473	9990351
1585893981.4913764	9990354
1585893982.6859524	9990357
1585893983.8839395	9990355
1585893985.0488787	9990364
1585893986.1682527	9990364
1585893987.3744283	9990365
1585893988.6037724	9990359
1585893989.7571344	9990358
1585893990.933242	9990383
1585893992.1134276	9990369
1585893993.27589	9990364
1585893994.453261	9990375
1585893995.637337	9990375
1585893996.8088489	9990388
1585893998.204617	9990387
1585893999.3826246	9990387
1585894000.71331	9990397
1585894002.0828652	9990398
1585894003.4372828	9990387
1585894004.602698	9990398
1585894005.9531164	9990396
1585894007.3399467	9990407
1585894008.5517547	9990403
1585894009.7405417	9990406
1585894010.9475522	9990409
1585894012.1354456	9990402
1585894013.5136182	9990403
1585894014.6731403	9990412
1585894016.0156145	9990412
1585894017.1968439	9990418
1585894018.5773675	9990423
1585894019.7557657	9990419
1585894020.9510152	9990412
1585894022.2062519	9990418
1585894023.5423646	9990423
1585894024.7819426	9990432
1585894025.9628806	9990432
1585894027.1434708	9990438
1585894028.3386488	9990426
1585894029.519184	9990442
1585894030.721235	9990438
1585894031.9505365	9990438
1585894033.1475656	9990442
1585894034.3082473	9990437
1585894035.4883173	9990460
1585894036.6749485	9990438
1585894037.8595188	9990462
1585894039.0412538	9990465
1585894040.2382352	9990464
1585894041.4061759	9990458
1585894042.6085172	9990462
1585894043.7962503	9990461
1585894044.9925752	9990469
1585894046.1744368	9990470
1585894047.376714	9990471
1585894048.6302187	9990463
1585894049.8475413	9990474
1585894051.0183265	9990466
1585894052.1894252	9990478
1585894053.388996	9990473
1585894054.5802917	9990476
1585894055.7730799	9990476
1585894056.9712396	9990477
1585894058.1802642	9990477
1585894059.3519263	9990486
1585894060.882714	9990484
1585894062.054553	9990488
1585894063.257214	9990477
1585894064.4689987	9990487
1585894065.643397	9990483
1585894066.8478103	9990489
1585894068.05746	9990488
1585894069.2559907	9990488
1585894070.532141	9990488
1585894071.7168758	9990483
1585894072.8943079	9990492
1585894074.0837927	9990483
1585894075.3162582	9990488
1585894076.5006547	9990494
1585894077.677277	9990487
1585894078.88319	9990491
1585894080.0495474	9990498
1585894081.2381938	9990497
1585894082.416543	9990497
1585894083.6163545	9990501
1585894084.791185	9990494
1585894085.9820292	9990504
1585894087.1684463	9990497
1585894088.375854	9990502
1585894089.5530796	9990503
1585894090.753167	9990503
1585894091.9450924	9990498
1585894093.2679074	9990501
1585894094.663272	9990503
1585894095.8815563	9990510
1585894097.0493608	9990508
1585894098.419806	9990499
1585894099.778266	9990511
1585894100.939989	9990506
1585894102.3005972	9990510
1585894103.6591938	9990516
1585894104.8481998	9990520
1585894106.206235	9990519
1585894107.4095168	9990516
1585894108.6015322	9990520
1585894109.9774997	9990520
1585894111.167544	9990520
1585894112.3471708	9990527
1585894113.722979	9990520
1585894115.054951	9990530
1585894116.4422584	9990529
1585894117.7787716	9990532
1585894119.13788	9990529
1585894120.4906197	9990533
1585894121.8822107	9990533
1585894123.2705915	9990539
1585894124.6177118	9990541
1585894126.0533347	9990533
1585894127.423078	9990539
1585894128.7900348	9990539
1585894130.178917	9990543
1585894131.3314314	9990545
1585894132.6830442	9990540
1585894134.0062454	9990551
1585894135.3144047	9990543
1585894136.6791255	9990551
1585894138.0213974	9990550
1585894139.2111921	9990555
1585894140.4379315	9990550
1585894141.6188347	9990549
1585894142.809427	9990553
1585894143.9793227	9990551
1585894145.1625106	9990557
1585894146.3857224	9990566
1585894147.5752852	9990570
1585894148.745711	9990572
1585894149.9519815	9990572
1585894151.143685	9990571
1585894152.337469	9990566
1585894153.5107212	9990565
1585894154.703866	9990566
1585894155.8709447	9990570
1585894157.0410817	9990571
1585894158.2053716	9990570
1585894159.3860447	9990571
1585894160.573264	9990579
1585894161.7729752	9990581
1585894162.9652264	9990571
1585894164.1425788	9990581
1585894165.324501	9990583
1585894166.4908793	9990582
1585894167.6850011	9990579
1585894168.9125493	9990582
1585894170.0782256	9990582
1585894171.2489383	9990583
1585894172.413622	9990582
1585894173.6212387	9990582
1585894174.8223548	9990587
1585894175.997867	9990582
1585894177.185118	9990581
1585894178.3479648	9990581
1585894179.523286	9990591
1585894180.7208273	9990583
1585894181.9079552	9990590
1585894183.0812325	9990595
1585894184.248084	9990596
1585894185.432703	9990598
1585894186.6112916	9990599
1585894187.7942207	9990593
1585894188.9784317	9990594
1585894190.180482	9990594
1585894191.374515	9990605
1585894192.554839	9990603
1585894193.7510614	9990601
1585894194.9211364	9990599
1585894196.1550553	9990603
1585894197.3503973	9990614
1585894198.5164285	9990613
1585894199.7380495	9990605
1585894200.979281	9990619
1585894202.1537492	9990621
1585894203.3711865	9990619
1585894204.5097713	9990618
1585894205.686191	9990620
1585894206.923728	9990621
1585894208.130865	9990621
1585894209.349902	9990618
1585894210.5657828	9990620
1585894211.80964	9990621
1585894213.0738058	9990623
1585894214.2342806	9990623
1585894215.486651	9990623
1585894216.7243853	9990620
1585894217.9246786	9990625
1585894219.1647685	9990624
1585894220.3950272	9990628
1585894221.5780659	9990630
1585894222.773316	9990627
1585894223.9774673	9990623
1585894225.2124174	9990632
1585894226.3831282	9990633
1585894227.6126387	9990631
1585894228.8516555	9990630
1585894230.0795472	9990632
1585894231.2743876	9990635
1585894232.4732404	9990635
1585894233.7212312	9990631
1585894234.9087558	9990634
1585894236.0872228	9990633
1585894237.317389	9990637
1585894238.5426967	9990632
1585894239.792246	9990632
1585894240.9761157	9990634
1585894242.1792312	9990641
1585894243.3915694	9990634
1585894244.6846902	9990643
1585894245.8729882	9990646
1585894247.080437	9990642
1585894248.2542706	9990646
1585894249.4712172	9990646
1585894250.6901228	9990644
1585894251.8763711	9990653
1585894253.102331	9990651
1585894254.2807617	9990644
1585894255.4556634	9990644
1585894256.6836019	9990644
1585894257.8553183	9990653
1585894259.039016	9990657
1585894260.2127268	9990654
1585894261.3819711	9990654
1585894262.5747647	9990657
1585894263.766683	9990660
1585894264.9379535	9990659
1585894266.1572092	9990656
1585894267.3219633	9990659
1585894268.5088832	9990664
1585894269.6884751	9990664
1585894270.8791351	9990656
1585894272.0449126	9990664
1585894273.2237186	9990663
1585894274.4072366	9990667
1585894275.568999	9990667
1585894276.7515912	9990663
1585894277.9418964	9990666
1585894279.1432114	9990670
1585894280.5936446	9990668
1585894281.7842994	9990667
1585894282.967773	9990665
1585894284.1576276	9990665
1585894285.3556993	9990670
1585894286.552864	9990665
1585894287.7446353	9990669
1585894289.1060102	9990670
1585894290.3147404	9990671
1585894291.480353	9990672
1585894292.6733053	9990664
1585894293.8779216	9990667
1585894295.0537026	9990673
1585894296.409517	9990670
1585894297.785839	9990673
1585894298.9488454	9990674
1585894300.3222353	9990672
1585894301.5335839	9990678
1585894302.7372513	9990674
1585894304.0824327	9990682
1585894305.2566082	9990680
1585894306.438355	9990684
1585894307.6289349	9990686
1585894308.814523	9990678
1585894309.9747036	9990678
1585894311.151473	9990692
1585894312.3514063	9990692
1585894313.5367684	9990690
1585894314.7089026	9990691
1585894315.8793957	9990691
1585894317.0475144	9990698
1585894318.2153242	9990690
1585894319.3841915	9990690
1585894320.5770094	9990698
1585894321.7423482	9990698
1585894322.916776	9990704
1585894324.1077623	9990699
1585894325.2894576	9990705
1585894326.4621668	9990702
1585894327.6499214	9990704
1585894328.8422213	9990705
1585894330.0143836	9990702
1585894331.1913397	9990705
1585894332.3565059	9990703
1585894333.5322504	9990717
1585894334.7135534	9990713
1585894336.0027711	9990717
1585894337.2078924	9990718
1585894338.408869	9990717
1585894339.6048784	9990716
1585894340.7965708	9990716
1585894341.9956217	9990717
1585894343.1877723	9990718
1585894344.373743	9990722
1585894345.5515265	9990717
1585894346.74855	9990722
1585894347.9497843	9990722
1585894349.1502888	9990723
1585894350.3239503	9990718
1585894351.511347	9990723
1585894352.7027705	9990730
1585894353.9084573	9990722
1585894355.0813768	9990732
1585894356.2744455	9990737
1585894357.4551365	9990736
1585894358.6425052	9990731
1585894360.6103306	9990737
1585894361.7833421	9990737
1585894362.9608922	9990735
1585894364.164467	9990741
1585894365.346265	9990742
1585894366.524942	9990745
1585894367.690237	9990741
1585894368.900059	9990747
1585894370.0820796	9990745
1585894371.2711792	9990749
1585894372.441548	9990742
1585894373.6196878	9990745
1585894374.8056898	9990759
1585894376.0192397	9990746
1585894377.2106345	9990761
1585894378.387009	9990762
1585894379.5504525	9990744
1585894380.7186801	9990763
1585894381.8865614	9990757
1585894383.062641	9990766
1585894384.2554026	9990757
1585894385.4588177	9990767
1585894386.6467454	9990766
1585894387.843548	9990764
1585894389.039587	9990768
1585894390.2601328	9990771
1585894391.4875045	9990764
1585894392.6858468	9990781
1585894393.8752973	9990782
1585894395.0469248	9990785
1585894396.2052438	9990764
1585894397.3918748	9990785
1585894398.7816665	9990786
1585894400.1094017	9990782
1585894401.4745977	9990786
1585894402.8600225	9990789
1585894404.0472667	9990787
1585894405.3855414	9990788
1585894406.7610915	9990786
1585894407.9517984	9990787
1585894409.111426	9990797
1585894410.2837005	9990799
1585894411.4919493	9990801
1585894412.6857083	9990796
1585894414.0406725	9990805
1585894415.2129457	9990807
1585894416.37753	9990811
1585894417.5464673	9990809
1585894418.7432344	9990810
1585894419.9157019	9990816
1585894421.3437223	9990800
1585894422.5286152	9990818
1585894423.873078	9990817
1585894425.2470486	9990817
1585894426.421713	9990821
1585894427.6159945	9990818
1585894428.7759125	9990816
1585894430.155228	9990821
1585894431.3127613	9990818
1585894432.5076833	9990818
1585894433.6935253	9990822
1585894435.0486655	9990822
1585894436.2297263	9990821
1585894437.5538018	9990829
1585894438.9276843	9990827
1585894440.2580185	9990831
1585894441.4582	9990831
1585894442.8144205	9990834
1585894444.010353	9990828
1585894445.2139933	9990831
1585894446.601901	9990838
1585894447.9385426	9990828
1585894449.1173456	9990844
1585894450.3538282	9990832
1585894451.581935	9990850
1585894452.7764635	9990848
1585894454.04375	9990838
1585894455.2766867	9990855
1585894456.5310817	9990855
1585894457.786837	9990857
1585894459.0048	9990858
1585894460.2606168	9990853
1585894461.4444866	9990856
1585894462.6319842	9990859
1585894463.8554187	9990861
1585894465.080144	9990861
1585894466.2467577	9990861
1585894467.4226208	9990860
1585894468.679382	9990868
1585894469.901264	9990865
1585894471.1464353	9990871
1585894472.403344	9990872
1585894473.57817	9990861
1585894474.7558753	9990862
1585894475.9473948	9990872
1585894477.1168509	9990871
1585894478.3112075	9990869
1585894479.4985247	9990880
1585894480.681259	9990877
1585894481.856509	9990878
1585894483.0495336	9990879
1585894484.217253	9990874
1585894485.4072385	9990883
1585894486.5876775	9990886
1585894487.7730734	9990881
1585894488.9556136	9990878
1585894490.1512573	9990878
1585894491.4812026	9990888
1585894492.6163998	9990886
1585894493.9440317	9990885
1585894495.1174757	9990888
1585894496.318044	9990889
1585894497.5115998	9990894
1585894498.6962523	9990894
1585894499.8933518	9990889
1585894501.073398	9990909
1585894502.2758486	9990902
1585894503.6301003	9990908
1585894504.9197867	9990909
1585894506.152044	9990902
1585894507.3589118	9990922
1585894508.5746653	9990932
1585894509.7537203	9990910
1585894511.113167	9990923
1585894512.4820683	9990921
1585894513.8190043	9990938
1585894515.1780782	9990948
1585894516.5498898	9990932
1585894517.9117792	9990952
1585894519.3021438	9990938
1585894520.678459	9990941
1585894522.0132315	9990939
1585894523.3591275	9990962
1585894524.7154946	9990962
1585894526.0910623	9990962
1585894527.4377432	9990957
1585894528.7776644	9990969
1585894530.1472738	9990969
1585894531.4837594	9990962
1585894532.8154337	9990963
1585894534.1796765	9990967
1585894535.5656545	9990973
1585894536.967346	9990975
1585894538.348546	9990974
1585894539.722208	9990967
1585894541.0895243	9990974
1585894542.2923973	9990973
1585894543.4877613	9990969
1585894544.8393059	9990983
1585894546.2100425	9990986
1585894547.392213	9990972
1585894548.591541	9990977
1585894549.7835157	9990985
1585894551.1506495	9990986
1585894552.5132053	9990996
1585894553.6782663	9991000
1585894554.8763437	9991002
1585894556.0525436	9991006
1585894557.227128	9990991
1585894558.4226382	9991009
1585894559.7786415	9990994
1585894561.4637194	9991002
1585894562.815376	9991012
1585894563.9950123	9991017
1585894565.180911	9991014
1585894566.5121427	9991012
1585894567.6990042	9991025
1585894568.880233	9991029
1585894570.0726378	9991021
1585894571.30414	9991034
1585894572.4861479	9991016
1585894573.6461647	9991025
1585894575.0189888	9991041
1585894576.21518	9991029
1585894577.3782861	9991038
1585894578.550259	9991035
1585894579.7400663	9991034
1585894580.9136329	9991043
1585894582.1069946	9991050
1585894583.4147313	9991042
1585894584.6476898	9991054
1585894585.8235118	9991055
1585894587.0140536	9991053
1585894588.1900086	9991046
1585894589.4161031	9991052
1585894590.6410074	9991055
1585894591.8862398	9991055
1585894593.1020298	9991062
1585894594.2812712	9991069
1585894595.4493437	9991061
1585894596.6819415	9991052
1585894597.879976	9991055
1585894599.0575218	9991075
1585894600.2529566	9991067
1585894601.4736	9991073
1585894602.7088265	9991069
1585894603.884424	9991075
1585894605.0780523	9991081
1585894606.308485	9991086
1585894607.5434732	9991075
1585894608.776889	9991075
1585894610.036182	9991089
1585894611.2871587	9991089
1585894612.6558244	9991081
1585894613.8864942	9991089
1585894615.1109946	9991089
1585894616.3605928	9991089
1585894617.7488668	9991099
1585894618.9719362	9991098
1585894620.2030628	9991096
1585894621.5684865	9991102
1585894622.7943416	9991104
1585894624.0483615	9991104
1585894625.2757893	9991109
1585894626.5228944	9991109
1585894627.7404585	9991104
1585894629.108961	9991104
1585894630.4826849	9991117
1585894631.8185987	9991118
1585894633.2165465	9991112
1585894634.5544403	9991117
1585894635.7727807	9991117
1585894637.008979	9991113
1585894638.3801517	9991119
1585894639.7507064	9991118
1585894641.1434393	9991124
1585894642.4931514	9991127
1585894643.8765051	9991135
1585894645.2391348	9991133
1585894646.5846884	9991140
1585894647.953283	9991141
1585894649.3251731	9991143
1585894650.5095954	9991133
1585894651.8658292	9991140
1585894653.2118018	9991144
1585894654.5757742	9991146
1585894655.9778397	9991152
1585894657.3442993	9991147
1585894658.5110052	9991143
1585894660.6135163	9991153
1585894661.7940862	9991153
1585894663.1482267	9991153
1585894664.3993266	9991157
1585894665.6623633	9991157
1585894666.902445	9991155
1585894668.2106931	9991157
1585894669.3755949	9991164
1585894670.6192179	9991157
1585894671.879553	9991161
1585894673.1222105	9991161
1585894674.2914398	9991161
1585894675.5834875	9991170
1585894676.7757225	9991168
1585894677.9627278	9991174
1585894679.1577206	9991165
1585894680.4167402	9991170
1585894681.6545236	9991184
1585894682.8855324	9991186
1585894684.135846	9991190
1585894685.3922813	9991192
1585894686.6244574	9991187
1585894687.875529	9991194
1585894689.1082966	9991180
1585894690.3207636	9991201
1585894691.5582626	9991187
1585894692.805017	9991192
1585894694.0896916	9991208
1585894695.2847881	9991202
1585894696.5399444	9991208
1585894697.7520053	9991212
1585894698.9402382	9991203
1585894700.1377356	9991208
1585894701.3809679	9991203
1585894702.571878	9991208
1585894703.7556381	9991215
1585894704.9695504	9991222
1585894706.1457007	9991215
1585894707.3938904	9991222
1585894708.620453	9991216
1585894709.8474972	9991222
1585894711.0847003	9991227
1585894712.3816583	9991222
1585894713.6198783	9991234
1585894714.8499072	9991222
1585894716.0822022	9991222
1585894717.2859287	9991239
1585894718.5180507	9991225
1585894719.7062678	9991240
1585894720.9596367	9991240
1585894722.2068799	9991249
1585894723.3876543	9991248
1585894724.6480699	9991248
1585894725.8964462	9991244
1585894727.148126	9991268
1585894728.37741	9991246
1585894729.5417633	9991249
1585894730.7931368	9991270
1585894731.9744244	9991272
1585894733.1675649	9991272
1585894734.3524802	9991272
1585894735.5174139	9991275
1585894736.693543	9991273
1585894737.867978	9991272
1585894739.0444996	9991274
1585894740.222958	9991282
1585894741.4026325	9991285
1585894742.5884738	9991280
1585894743.7857063	9991288
1585894744.986697	9991287
1585894746.1563075	9991287
1585894747.335482	9991292
1585894748.5238247	9991287
1585894749.7091491	9991285
1585894750.9032946	9991306
1585894752.1191642	9991286
1585894753.3174973	9991310
1585894754.5349555	9991310
1585894755.741238	9991313
1585894756.917718	9991306
1585894758.2693734	9991321
1585894759.440998	9991322
1585894760.6116817	9991313
1585894761.7840111	9991309
1585894763.151496	9991310
1585894764.3396933	9991329
1585894765.7011023	9991333
1585894767.0865705	9991334
1585894768.266498	9991336
1585894769.5076962	9991336
1585894770.692011	9991340
1585894771.875978	9991337
1585894773.0508392	9991340
1585894774.412489	9991344
1585894775.611	9991336
1585894776.9742424	9991345
1585894778.1711464	9991346
1585894779.5195994	9991344
1585894780.7088892	9991353
1585894781.8778586	9991353
1585894783.2173593	9991356
1585894784.5945337	9991357
1585894786.177501	9991362
1585894787.580967	9991362
1585894788.7537692	9991349
1585894789.9383035	9991363
1585894791.1264672	9991362
1585894792.3236809	9991363
1585894793.6859448	9991365
1585894794.9008996	9991368
1585894796.08905	9991373
1585894797.2718747	9991373
1585894798.4531372	9991364
1585894799.8247333	9991375
1585894801.0198827	9991365
1585894802.185758	9991373
1585894803.547314	9991379
1585894804.7320144	9991387
1585894805.924313	9991388
1585894807.107411	9991388
1585894808.3368387	9991384
1585894809.7077246	9991400
1585894810.917232	9991383
1585894812.4115674	9991389
1585894813.772863	9991389
1585894815.1164837	9991409
1585894816.4841683	9991392
1585894817.8463454	9991401
1585894819.247744	9991408
1585894820.606721	9991408
1585894822.008162	9991422
1585894823.4085543	9991412
1585894824.7563567	9991426
1585894826.0735624	9991423
1585894827.4181216	9991413
1585894828.788979	9991421
1585894830.1392038	9991428
1585894831.4867704	9991435
1585894832.8453102	9991440
1585894834.2180111	9991445
1585894835.6094062	9991428
1585894836.958694	9991435
1585894838.1442363	9991440
1585894839.3237627	9991457
1585894840.5122411	9991457
1585894841.676856	9991457
1585894843.0502834	9991451
1585894844.2276273	9991464
1585894845.4126835	9991469
1585894846.5823843	9991469
1585894847.9059417	9991469
1585894849.0851781	9991470
1585894850.4368978	9991478
1585894851.6078916	9991467
1585894852.7703462	9991480
1585894853.9383168	9991478
1585894855.1126685	9991480
1585894856.4382987	9991478
1585894857.637252	9991481
1585894858.9663217	9991480
1585894860.3055935	9991481
1585894861.4769108	9991481
1585894862.6556535	9991484
1585894863.8417368	9991490
1585894865.0233834	9991483
1585894866.2132337	9991490
1585894867.539875	9991480
1585894868.8837788	9991493
1585894870.02358	9991484
1585894871.2075014	9991499
1585894872.446921	9991496
1585894873.6530874	9991492
1585894874.838359	9991498
1585894876.0130367	9991493
1585894877.2609386	9991495
1585894878.482275	9991504
1585894879.663823	9991503
1585894880.8753467	9991499
1585894882.0714378	9991512
1585894883.2944636	9991498
1585894884.4564068	9991508
1585894885.6277375	9991515
1585894886.8036764	9991507
1585894888.0069633	9991515
1585894889.1849964	9991516
1585894890.3782322	9991526
1585894891.59075	9991528
1585894892.8236163	9991527
1585894894.0568922	9991532
1585894895.2484741	9991533
1585894896.422774	9991525
1585894897.6229582	9991526
1585894898.78887	9991533
1585894899.955896	9991539
1585894901.140394	9991533
1585894902.3119874	9991533
1585894903.4861867	9991538
1585894904.644435	9991540
1585894905.821625	9991533
1585894906.9812953	9991546
1585894908.14636	9991538
1585894909.3106325	9991548
1585894910.4859004	9991540
1585894911.7301817	9991543
1585894912.9106898	9991556
1585894914.1065683	9991546
1585894915.2853882	9991554
1585894916.4555871	9991561
1585894917.6566796	9991568
1585894918.8769567	9991573
1585894920.0687046	9991559
1585894921.382248	9991580
1585894922.586841	9991560
1585894923.782037	9991559
1585894924.9651842	9991572
1585894926.1404576	9991586
1585894927.322714	9991592
1585894928.512804	9991592
1585894929.692653	9991597
1585894930.9123785	9991593
1585894932.0917413	9991592
1585894933.302468	9991603
1585894934.4752166	9991594
1585894935.6776145	9991610
1585894936.8626091	9991609
1585894938.070945	9991616
1585894939.2806945	9991610
1585894940.4455142	9991618
1585894941.6122694	9991612
1585894942.773025	9991614
1585894943.9499366	9991606
1585894945.1404173	9991629
1585894946.3149235	9991629
1585894947.5307868	9991624
1585894948.6828802	9991630
1585894949.87292	9991638
1585894951.050521	9991625
1585894952.2318013	9991646
1585894953.4160874	9991636
1585894954.5849516	9991648
1585894955.7703247	9991645
1585894956.9735281	9991645
1585894958.1819623	9991637
1585894959.386346	9991645
1585894960.917808	9991645
1585894962.111059	9991655
1585894963.282273	9991649
1585894964.4454367	9991649
1585894965.6214032	9991653
1585894966.8039904	9991656
1585894967.9531775	9991655
1585894969.1259353	9991667
1585894970.3190708	9991664
1585894971.4819915	9991668
1585894972.676136	9991653
1585894973.856479	9991656
1585894975.0505536	9991667
1585894976.243721	9991668
1585894977.4436417	9991683
1585894978.6689231	9991689
1585894979.8499525	9991689
1585894981.0459197	9991691
1585894982.2111351	9991689
1585894983.3887625	9991681
1585894984.5729609	9991693
1585894985.752422	9991693
1585894986.9502745	9991691
1585894988.1079314	9991695
1585894989.3338406	9991704
1585894990.5486405	9991693
1585894991.7707665	9991690
1585894993.009924	9991697
1585894994.2716644	9991705
1585894995.5037398	9991703
1585894996.7105122	9991697
1585894997.9436572	9991701
1585894999.1422265	9991702
1585895000.3797314	9991701
1585895001.612045	9991704
1585895002.8423483	9991707
1585895004.0159175	9991715
1585895005.319878	9991721
1585895006.551945	9991706
1585895007.7431107	9991724
1585895008.9848707	9991716
1585895010.2456603	9991724
1585895011.448846	9991726
1585895012.6010993	9991728
1585895013.8092465	9991732
1585895014.98325	9991730
1585895016.1766233	9991727
1585895017.3542576	9991730
1585895018.5453026	9991733
1585895019.719525	9991741
1585895020.8852327	9991738
1585895022.059528	9991740
1585895023.2486265	9991745
1585895024.4145126	9991740
1585895025.6096733	9991760
1585895026.787839	9991760
1585895027.968733	9991746
1585895029.1369538	9991766
1585895030.3180153	9991746
1585895031.5100844	9991766
1585895032.6746264	9991770
1585895033.8738139	9991769
1585895035.064655	9991771
1585895036.2493622	9991776
1585895037.399586	9991782
1585895038.575371	9991768
1585895039.7434392	9991781
1585895040.9189634	9991772
1585895042.1121626	9991786
1585895043.2961679	9991776
1585895044.4876473	9991789
1585895045.6717947	9991788
1585895046.8490496	9991794
1585895048.0434184	9991787
1585895049.2212143	9991785
1585895050.391035	9991798
1585895051.5757542	9991798
1585895052.7544808	9991801
1585895053.9237852	9991801
1585895055.1097052	9991794
1585895056.3090339	9991809
1585895057.475803	9991809
1585895058.6578324	9991798
1585895059.8449461	9991813
1585895061.1092737	9991814
1585895062.2734988	9991819
1585895063.4720771	9991817
1585895064.660872	9991814
1585895065.839582	9991811
1585895067.012328	9991813
1585895068.1863909	9991842
1585895069.392715	9991841
1585895070.5748632	9991842
1585895071.749597	9991847
1585895072.9250877	9991832
1585895074.1052642	9991856
1585895075.2818198	9991841
1585895076.4521282	9991842
1585895077.629194	9991862
1585895078.8177984	9991841
1585895079.9773414	9991857
1585895081.198394	9991869
1585895082.3805194	9991862
1585895083.5831137	9991856
1585895084.8085449	9991873
1585895085.9869096	9991873
1585895087.1534405	9991874
1585895088.3399522	9991874
1585895089.5375123	9991873
1585895090.709724	9991878
1585895091.8891387	9991877
1585895093.073647	9991874
1585895094.2569618	9991887
1585895095.457854	9991879
1585895096.635572	9991882
1585895097.8439395	9991890
1585895099.0051825	9991890
1585895100.170415	9991890
1585895101.349032	9991889
1585895102.5509944	9991890
1585895103.7160175	9991889
1585895104.889621	9991891
1585895106.0418746	9991890
1585895107.2152922	9991892
1585895108.3676112	9991900
1585895109.7494879	9991903
1585895111.11365	9991890
1585895112.481089	9991904
1585895113.647543	9991900
1585895115.0127423	9991911
1585895116.227648	9991912
1585895117.422368	9991903
1585895118.7778654	9991911
1585895120.1575215	9991911
1585895121.480779	9991912
1585895122.6661062	9991913
1585895123.8107321	9991920
1585895125.1849294	9991924
1585895126.3593597	9991927
1585895127.555888	9991924
1585895128.921006	9991930
1585895130.2809505	9991936
1585895131.4512508	9991933
1585895132.6173172	9991924
1585895133.7961228	9991937
1585895135.0118525	9991936
1585895136.1854606	9991933
1585895137.364898	9991929
1585895138.5500684	9991935
1585895139.7475104	9991939
1585895140.9404194	9991943
1585895142.114402	9991936
1585895143.286311	9991945
1585895144.4673877	9991957
1585895145.651851	9991957
1585895146.839294	9991940
1585895148.0377672	9991961
1585895149.2144415	9991964
1585895150.4029994	9991960
1585895151.5788078	9991948
1585895152.7436008	9991966
1585895153.920405	9991956
1585895155.1048462	9991970
1585895156.290171	9991970
1585895157.4843714	9991970
1585895158.6910698	9991980
1585895159.934916	9991980
1585895161.1774702	9991979
1585895162.3325458	9991983
1585895163.5756845	9991972
1585895164.770588	9991983
1585895166.0127103	9991983
1585895167.2157109	9991989
1585895168.408504	9991985
1585895169.648971	9991983
1585895170.8615365	9991989
1585895172.108122	9991987
1585895173.3559575	9991989
1585895174.6223114	9991984
1585895175.8768911	9991989
1585895177.0462234	9991998
1585895178.2721128	9992002
1585895179.5431232	9992002
1585895180.7410994	9991990
1585895181.9464917	9992002
1585895183.1220834	9991991
1585895184.4829857	9992007
1585895185.6447175	9992004
1585895187.0116878	9992004
1585895188.4482818	9992011
1585895189.8307884	9992014
1585895191.0214183	9992014
1585895192.1839309	9992009
1585895193.3721302	9992008
1585895194.5471547	9992007
1585895195.8631225	9992016
1585895197.2309182	9992013
1585895198.454647	9992022
1585895199.7929556	9992015
1585895201.1430414	9992024
1585895202.5511782	9992025
1585895203.73162	9992028
1585895204.9200292	9992027
1585895206.1109743	9992032
1585895207.32026	9992021
1585895208.506677	9992033
1585895209.8523643	9992030
1585895211.0439775	9992024
1585895212.4208946	9992032
1585895213.782156	9992043
1585895215.1476557	9992043
1585895216.3426545	9992046
1585895217.519721	9992048
1585895218.9046254	9992043
1585895220.0939074	9992036
1585895221.4765007	9992053
1585895222.8422973	9992055
1585895224.081642	9992053
